,title,pct_n_affected,total_cost
315,"(0, 0, 0, 1, 0, 2, 2, 0, 0)",18.6953062848,955910.066667
316,"(0, 0, 0, 1, 0, 2, 2, 0, 1)",18.0853884911,965100.2
317,"(0, 0, 0, 1, 0, 2, 2, 0, 2)",17.886502254,982401.833333
318,"(0, 0, 0, 1, 0, 2, 2, 1, 0)",16.6666666667,946496.233333
319,"(0, 0, 0, 1, 0, 2, 2, 1, 1)",16.056748873,955686.366667
320,"(0, 0, 0, 1, 0, 2, 2, 1, 2)",15.8578626359,972988.0
321,"(0, 0, 0, 1, 0, 2, 2, 2, 0)",16.2556351101,975434.4
322,"(0, 0, 0, 1, 0, 2, 2, 2, 1)",15.6457173164,984624.533333
323,"(0, 0, 0, 1, 0, 2, 2, 2, 2)",15.4468310793,1001926.16667
324,"(0, 0, 0, 1, 1, 0, 0, 0, 0)",21.4266772739,1091292.36667
325,"(0, 0, 0, 1, 1, 0, 0, 0, 1)",20.8167594802,1100482.5
326,"(0, 0, 0, 1, 1, 0, 0, 0, 2)",20.6178732432,1117784.13333
327,"(0, 0, 0, 1, 1, 0, 0, 1, 0)",19.3980376558,1081878.53333
328,"(0, 0, 0, 1, 1, 0, 0, 1, 1)",18.7881198621,1091068.66667
329,"(0, 0, 0, 1, 1, 0, 0, 1, 2)",18.589233625,1108370.3
330,"(0, 0, 0, 1, 1, 0, 0, 2, 0)",18.9870060992,1110816.7
331,"(0, 0, 0, 1, 1, 0, 0, 2, 1)",18.3770883055,1120006.83333
332,"(0, 0, 0, 1, 1, 0, 0, 2, 2)",18.1782020684,1137308.46667
333,"(0, 0, 0, 1, 1, 0, 1, 0, 0)",19.9681782021,1076428.16667
334,"(0, 0, 0, 1, 1, 0, 1, 0, 1)",19.3582604084,1085618.3
335,"(0, 0, 0, 1, 1, 0, 1, 0, 2)",19.1593741713,1102919.93333
336,"(0, 0, 0, 1, 1, 0, 1, 1, 0)",17.9395385839,1067014.33333
337,"(0, 0, 0, 1, 1, 0, 1, 1, 1)",17.3296207902,1076204.46667
338,"(0, 0, 0, 1, 1, 0, 1, 1, 2)",17.1307345532,1093506.1
339,"(0, 0, 0, 1, 1, 0, 1, 2, 0)",17.5285070273,1095952.5
340,"(0, 0, 0, 1, 1, 0, 1, 2, 1)",16.9185892336,1105142.63333
341,"(0, 0, 0, 1, 1, 0, 1, 2, 2)",16.7197029966,1122444.26667
342,"(0, 0, 0, 1, 1, 0, 2, 0, 0)",18.6953062848,1077814.63333
343,"(0, 0, 0, 1, 1, 0, 2, 0, 1)",18.0853884911,1087004.76667
344,"(0, 0, 0, 1, 1, 0, 2, 0, 2)",17.886502254,1104306.4
345,"(0, 0, 0, 1, 1, 0, 2, 1, 0)",16.6666666667,1068400.8
346,"(0, 0, 0, 1, 1, 0, 2, 1, 1)",16.056748873,1077590.93333
347,"(0, 0, 0, 1, 1, 0, 2, 1, 2)",15.8578626359,1094892.56667
348,"(0, 0, 0, 1, 1, 0, 2, 2, 0)",16.2556351101,1097338.96667
349,"(0, 0, 0, 1, 1, 0, 2, 2, 1)",15.6457173164,1106529.1
350,"(0, 0, 0, 1, 1, 0, 2, 2, 2)",15.4468310793,1123830.73333
351,"(0, 0, 0, 1, 1, 1, 0, 0, 0)",21.4266772739,1115068.3
352,"(0, 0, 0, 1, 1, 1, 0, 0, 1)",20.8167594802,1124258.43333
353,"(0, 0, 0, 1, 1, 1, 0, 0, 2)",20.6178732432,1141560.06667
354,"(0, 0, 0, 1, 1, 1, 0, 1, 0)",19.3980376558,1105654.46667
355,"(0, 0, 0, 1, 1, 1, 0, 1, 1)",18.7881198621,1114844.6
356,"(0, 0, 0, 1, 1, 1, 0, 1, 2)",18.589233625,1132146.23333
357,"(0, 0, 0, 1, 1, 1, 0, 2, 0)",18.9870060992,1134592.63333
358,"(0, 0, 0, 1, 1, 1, 0, 2, 1)",18.3770883055,1143782.76667
359,"(0, 0, 0, 1, 1, 1, 0, 2, 2)",18.1782020684,1161084.4
360,"(0, 0, 0, 1, 1, 1, 1, 0, 0)",19.9681782021,1100204.1
361,"(0, 0, 0, 1, 1, 1, 1, 0, 1)",19.3582604084,1109394.23333
362,"(0, 0, 0, 1, 1, 1, 1, 0, 2)",19.1593741713,1126695.86667
363,"(0, 0, 0, 1, 1, 1, 1, 1, 0)",17.9395385839,1090790.26667
364,"(0, 0, 0, 1, 1, 1, 1, 1, 1)",17.3296207902,1099980.4
365,"(0, 0, 0, 1, 1, 1, 1, 1, 2)",17.1307345532,1117282.03333
366,"(0, 0, 0, 1, 1, 1, 1, 2, 0)",17.5285070273,1119728.43333
367,"(0, 0, 0, 1, 1, 1, 1, 2, 1)",16.9185892336,1128918.56667
368,"(0, 0, 0, 1, 1, 1, 1, 2, 2)",16.7197029966,1146220.2
369,"(0, 0, 0, 1, 1, 1, 2, 0, 0)",18.6953062848,1101590.56667
370,"(0, 0, 0, 1, 1, 1, 2, 0, 1)",18.0853884911,1110780.7
371,"(0, 0, 0, 1, 1, 1, 2, 0, 2)",17.886502254,1128082.33333
372,"(0, 0, 0, 1, 1, 1, 2, 1, 0)",16.6666666667,1092176.73333
373,"(0, 0, 0, 1, 1, 1, 2, 1, 1)",16.056748873,1101366.86667
374,"(0, 0, 0, 1, 1, 1, 2, 1, 2)",15.8578626359,1118668.5
375,"(0, 0, 0, 1, 1, 1, 2, 2, 0)",16.2556351101,1121114.9
376,"(0, 0, 0, 1, 1, 1, 2, 2, 1)",15.6457173164,1130305.03333
377,"(0, 0, 0, 1, 1, 1, 2, 2, 2)",15.4468310793,1147606.66667
378,"(0, 0, 0, 1, 1, 2, 0, 0, 0)",21.4266772739,1138844.23333
379,"(0, 0, 0, 1, 1, 2, 0, 0, 1)",20.8167594802,1148034.36667
380,"(0, 0, 0, 1, 1, 2, 0, 0, 2)",20.6178732432,1165336.0
381,"(0, 0, 0, 1, 1, 2, 0, 1, 0)",19.3980376558,1129430.4
382,"(0, 0, 0, 1, 1, 2, 0, 1, 1)",18.7881198621,1138620.53333
383,"(0, 0, 0, 1, 1, 2, 0, 1, 2)",18.589233625,1155922.16667
384,"(0, 0, 0, 1, 1, 2, 0, 2, 0)",18.9870060992,1158368.56667
385,"(0, 0, 0, 1, 1, 2, 0, 2, 1)",18.3770883055,1167558.7
386,"(0, 0, 0, 1, 1, 2, 0, 2, 2)",18.1782020684,1184860.33333
387,"(0, 0, 0, 1, 1, 2, 1, 0, 0)",19.9681782021,1123980.03333
388,"(0, 0, 0, 1, 1, 2, 1, 0, 1)",19.3582604084,1133170.16667
389,"(0, 0, 0, 1, 1, 2, 1, 0, 2)",19.1593741713,1150471.8
390,"(0, 0, 0, 1, 1, 2, 1, 1, 0)",17.9395385839,1114566.2
391,"(0, 0, 0, 1, 1, 2, 1, 1, 1)",17.3296207902,1123756.33333
392,"(0, 0, 0, 1, 1, 2, 1, 1, 2)",17.1307345532,1141057.96667
393,"(0, 0, 0, 1, 1, 2, 1, 2, 0)",17.5285070273,1143504.36667
394,"(0, 0, 0, 1, 1, 2, 1, 2, 1)",16.9185892336,1152694.5
395,"(0, 0, 0, 1, 1, 2, 1, 2, 2)",16.7197029966,1169996.13333
396,"(0, 0, 0, 1, 1, 2, 2, 0, 0)",18.6953062848,1125366.5
397,"(0, 0, 0, 1, 1, 2, 2, 0, 1)",18.0853884911,1134556.63333
398,"(0, 0, 0, 1, 1, 2, 2, 0, 2)",17.886502254,1151858.26667
399,"(0, 0, 0, 1, 1, 2, 2, 1, 0)",16.6666666667,1115952.66667
400,"(0, 0, 0, 1, 1, 2, 2, 1, 1)",16.056748873,1125142.8
401,"(0, 0, 0, 1, 1, 2, 2, 1, 2)",15.8578626359,1142444.43333
402,"(0, 0, 0, 1, 1, 2, 2, 2, 0)",16.2556351101,1144890.83333
403,"(0, 0, 0, 1, 1, 2, 2, 2, 1)",15.6457173164,1154080.96667
404,"(0, 0, 0, 1, 1, 2, 2, 2, 2)",15.4468310793,1171382.6
405,"(0, 0, 0, 1, 2, 0, 0, 0, 0)",21.4266772739,1260748.8
406,"(0, 0, 0, 1, 2, 0, 0, 0, 1)",20.8167594802,1269938.93333
407,"(0, 0, 0, 1, 2, 0, 0, 0, 2)",20.6178732432,1287240.56667
408,"(0, 0, 0, 1, 2, 0, 0, 1, 0)",19.3980376558,1251334.96667
409,"(0, 0, 0, 1, 2, 0, 0, 1, 1)",18.7881198621,1260525.1
410,"(0, 0, 0, 1, 2, 0, 0, 1, 2)",18.589233625,1277826.73333
411,"(0, 0, 0, 1, 2, 0, 0, 2, 0)",18.9870060992,1280273.13333
412,"(0, 0, 0, 1, 2, 0, 0, 2, 1)",18.3770883055,1289463.26667
413,"(0, 0, 0, 1, 2, 0, 0, 2, 2)",18.1782020684,1306764.9
414,"(0, 0, 0, 1, 2, 0, 1, 0, 0)",19.9681782021,1245884.6
415,"(0, 0, 0, 1, 2, 0, 1, 0, 1)",19.3582604084,1255074.73333
416,"(0, 0, 0, 1, 2, 0, 1, 0, 2)",19.1593741713,1272376.36667
417,"(0, 0, 0, 1, 2, 0, 1, 1, 0)",17.9395385839,1236470.76667
418,"(0, 0, 0, 1, 2, 0, 1, 1, 1)",17.3296207902,1245660.9
419,"(0, 0, 0, 1, 2, 0, 1, 1, 2)",17.1307345532,1262962.53333
420,"(0, 0, 0, 1, 2, 0, 1, 2, 0)",17.5285070273,1265408.93333
421,"(0, 0, 0, 1, 2, 0, 1, 2, 1)",16.9185892336,1274599.06667
422,"(0, 0, 0, 1, 2, 0, 1, 2, 2)",16.7197029966,1291900.7
423,"(0, 0, 0, 1, 2, 0, 2, 0, 0)",18.6953062848,1247271.06667
424,"(0, 0, 0, 1, 2, 0, 2, 0, 1)",18.0853884911,1256461.2
425,"(0, 0, 0, 1, 2, 0, 2, 0, 2)",17.886502254,1273762.83333
426,"(0, 0, 0, 1, 2, 0, 2, 1, 0)",16.6666666667,1237857.23333
427,"(0, 0, 0, 1, 2, 0, 2, 1, 1)",16.056748873,1247047.36667
428,"(0, 0, 0, 1, 2, 0, 2, 1, 2)",15.8578626359,1264349.0
429,"(0, 0, 0, 1, 2, 0, 2, 2, 0)",16.2556351101,1266795.4
430,"(0, 0, 0, 1, 2, 0, 2, 2, 1)",15.6457173164,1275985.53333
431,"(0, 0, 0, 1, 2, 0, 2, 2, 2)",15.4468310793,1293287.16667
432,"(0, 0, 0, 1, 2, 1, 0, 0, 0)",21.4266772739,1284524.73333
433,"(0, 0, 0, 1, 2, 1, 0, 0, 1)",20.8167594802,1293714.86667
434,"(0, 0, 0, 1, 2, 1, 0, 0, 2)",20.6178732432,1311016.5
435,"(0, 0, 0, 1, 2, 1, 0, 1, 0)",19.3980376558,1275110.9
436,"(0, 0, 0, 1, 2, 1, 0, 1, 1)",18.7881198621,1284301.03333
437,"(0, 0, 0, 1, 2, 1, 0, 1, 2)",18.589233625,1301602.66667
438,"(0, 0, 0, 1, 2, 1, 0, 2, 0)",18.9870060992,1304049.06667
439,"(0, 0, 0, 1, 2, 1, 0, 2, 1)",18.3770883055,1313239.2
440,"(0, 0, 0, 1, 2, 1, 0, 2, 2)",18.1782020684,1330540.83333
441,"(0, 0, 0, 1, 2, 1, 1, 0, 0)",19.9681782021,1269660.53333
442,"(0, 0, 0, 1, 2, 1, 1, 0, 1)",19.3582604084,1278850.66667
443,"(0, 0, 0, 1, 2, 1, 1, 0, 2)",19.1593741713,1296152.3
444,"(0, 0, 0, 1, 2, 1, 1, 1, 0)",17.9395385839,1260246.7
445,"(0, 0, 0, 1, 2, 1, 1, 1, 1)",17.3296207902,1269436.83333
446,"(0, 0, 0, 1, 2, 1, 1, 1, 2)",17.1307345532,1286738.46667
447,"(0, 0, 0, 1, 2, 1, 1, 2, 0)",17.5285070273,1289184.86667
448,"(0, 0, 0, 1, 2, 1, 1, 2, 1)",16.9185892336,1298375.0
449,"(0, 0, 0, 1, 2, 1, 1, 2, 2)",16.7197029966,1315676.63333
450,"(0, 0, 0, 1, 2, 1, 2, 0, 0)",18.6953062848,1271047.0
451,"(0, 0, 0, 1, 2, 1, 2, 0, 1)",18.0853884911,1280237.13333
452,"(0, 0, 0, 1, 2, 1, 2, 0, 2)",17.886502254,1297538.76667
453,"(0, 0, 0, 1, 2, 1, 2, 1, 0)",16.6666666667,1261633.16667
454,"(0, 0, 0, 1, 2, 1, 2, 1, 1)",16.056748873,1270823.3
455,"(0, 0, 0, 1, 2, 1, 2, 1, 2)",15.8578626359,1288124.93333
456,"(0, 0, 0, 1, 2, 1, 2, 2, 0)",16.2556351101,1290571.33333
457,"(0, 0, 0, 1, 2, 1, 2, 2, 1)",15.6457173164,1299761.46667
458,"(0, 0, 0, 1, 2, 1, 2, 2, 2)",15.4468310793,1317063.1
459,"(0, 0, 0, 1, 2, 2, 0, 0, 0)",21.4266772739,1308300.66667
460,"(0, 0, 0, 1, 2, 2, 0, 0, 1)",20.8167594802,1317490.8
461,"(0, 0, 0, 1, 2, 2, 0, 0, 2)",20.6178732432,1334792.43333
462,"(0, 0, 0, 1, 2, 2, 0, 1, 0)",19.3980376558,1298886.83333
463,"(0, 0, 0, 1, 2, 2, 0, 1, 1)",18.7881198621,1308076.96667
464,"(0, 0, 0, 1, 2, 2, 0, 1, 2)",18.589233625,1325378.6
465,"(0, 0, 0, 1, 2, 2, 0, 2, 0)",18.9870060992,1327825.0
466,"(0, 0, 0, 1, 2, 2, 0, 2, 1)",18.3770883055,1337015.13333
467,"(0, 0, 0, 1, 2, 2, 0, 2, 2)",18.1782020684,1354316.76667
468,"(0, 0, 0, 1, 2, 2, 1, 0, 0)",19.9681782021,1293436.46667
469,"(0, 0, 0, 1, 2, 2, 1, 0, 1)",19.3582604084,1302626.6
470,"(0, 0, 0, 1, 2, 2, 1, 0, 2)",19.1593741713,1319928.23333
471,"(0, 0, 0, 1, 2, 2, 1, 1, 0)",17.9395385839,1284022.63333
472,"(0, 0, 0, 1, 2, 2, 1, 1, 1)",17.3296207902,1293212.76667
473,"(0, 0, 0, 1, 2, 2, 1, 1, 2)",17.1307345532,1310514.4
474,"(0, 0, 0, 1, 2, 2, 1, 2, 0)",17.5285070273,1312960.8
475,"(0, 0, 0, 1, 2, 2, 1, 2, 1)",16.9185892336,1322150.93333
476,"(0, 0, 0, 1, 2, 2, 1, 2, 2)",16.7197029966,1339452.56667
477,"(0, 0, 0, 1, 2, 2, 2, 0, 0)",18.6953062848,1294822.93333
478,"(0, 0, 0, 1, 2, 2, 2, 0, 1)",18.0853884911,1304013.06667
479,"(0, 0, 0, 1, 2, 2, 2, 0, 2)",17.886502254,1321314.7
480,"(0, 0, 0, 1, 2, 2, 2, 1, 0)",16.6666666667,1285409.1
481,"(0, 0, 0, 1, 2, 2, 2, 1, 1)",16.056748873,1294599.23333
482,"(0, 0, 0, 1, 2, 2, 2, 1, 2)",15.8578626359,1311900.86667
483,"(0, 0, 0, 1, 2, 2, 2, 2, 0)",16.2556351101,1314347.26667
484,"(0, 0, 0, 1, 2, 2, 2, 2, 1)",15.6457173164,1323537.4
485,"(0, 0, 0, 1, 2, 2, 2, 2, 2)",15.4468310793,1340839.03333
486,"(0, 0, 0, 2, 0, 0, 0, 0, 0)",17.210289048,969456.566667
487,"(0, 0, 0, 2, 0, 0, 0, 0, 1)",16.6003712543,978646.7
488,"(0, 0, 0, 2, 0, 0, 0, 0, 2)",16.4014850172,995948.333333
489,"(0, 0, 0, 2, 0, 0, 0, 1, 0)",15.1816494299,960042.733333
490,"(0, 0, 0, 2, 0, 0, 0, 1, 1)",14.5717316362,969232.866667
491,"(0, 0, 0, 2, 0, 0, 0, 1, 2)",14.3728453991,986534.5
492,"(0, 0, 0, 2, 0, 0, 0, 2, 0)",14.7706178732,988980.9
493,"(0, 0, 0, 2, 0, 0, 0, 2, 1)",14.1607000796,998171.033333
494,"(0, 0, 0, 2, 0, 0, 0, 2, 2)",13.9618138425,1015472.66667
495,"(0, 0, 0, 2, 0, 0, 1, 0, 0)",15.7517899761,954592.366667
496,"(0, 0, 0, 2, 0, 0, 1, 0, 1)",15.1418721824,963782.5
497,"(0, 0, 0, 2, 0, 0, 1, 0, 2)",14.9429859454,981084.133333
498,"(0, 0, 0, 2, 0, 0, 1, 1, 0)",13.723150358,945178.533333
499,"(0, 0, 0, 2, 0, 0, 1, 1, 1)",13.1132325643,954368.666667
500,"(0, 0, 0, 2, 0, 0, 1, 1, 2)",12.9143463272,971670.3
501,"(0, 0, 0, 2, 0, 0, 1, 2, 0)",13.3121188014,974116.7
502,"(0, 0, 0, 2, 0, 0, 1, 2, 1)",12.7022010077,983306.833333
503,"(0, 0, 0, 2, 0, 0, 1, 2, 2)",12.5033147706,1000608.46667
504,"(0, 0, 0, 2, 0, 0, 2, 0, 0)",14.4789180589,955978.833333
505,"(0, 0, 0, 2, 0, 0, 2, 0, 1)",13.8690002652,965168.966667
506,"(0, 0, 0, 2, 0, 0, 2, 0, 2)",13.6701140281,982470.6
507,"(0, 0, 0, 2, 0, 0, 2, 1, 0)",12.4502784407,946565.0
508,"(0, 0, 0, 2, 0, 0, 2, 1, 1)",11.840360647,955755.133333
509,"(0, 0, 0, 2, 0, 0, 2, 1, 2)",11.64147441,973056.766667
510,"(0, 0, 0, 2, 0, 0, 2, 2, 0)",12.0392468841,975503.166667
511,"(0, 0, 0, 2, 0, 0, 2, 2, 1)",11.4293290904,984693.3
512,"(0, 0, 0, 2, 0, 0, 2, 2, 2)",11.2304428534,1001994.93333
513,"(0, 0, 0, 2, 0, 1, 0, 0, 0)",17.210289048,993232.5
514,"(0, 0, 0, 2, 0, 1, 0, 0, 1)",16.6003712543,1002422.63333
515,"(0, 0, 0, 2, 0, 1, 0, 0, 2)",16.4014850172,1019724.26667
516,"(0, 0, 0, 2, 0, 1, 0, 1, 0)",15.1816494299,983818.666667
517,"(0, 0, 0, 2, 0, 1, 0, 1, 1)",14.5717316362,993008.8
518,"(0, 0, 0, 2, 0, 1, 0, 1, 2)",14.3728453991,1010310.43333
519,"(0, 0, 0, 2, 0, 1, 0, 2, 0)",14.7706178732,1012756.83333
520,"(0, 0, 0, 2, 0, 1, 0, 2, 1)",14.1607000796,1021946.96667
521,"(0, 0, 0, 2, 0, 1, 0, 2, 2)",13.9618138425,1039248.6
522,"(0, 0, 0, 2, 0, 1, 1, 0, 0)",15.7517899761,978368.3
523,"(0, 0, 0, 2, 0, 1, 1, 0, 1)",15.1418721824,987558.433333
524,"(0, 0, 0, 2, 0, 1, 1, 0, 2)",14.9429859454,1004860.06667
525,"(0, 0, 0, 2, 0, 1, 1, 1, 0)",13.723150358,968954.466667
526,"(0, 0, 0, 2, 0, 1, 1, 1, 1)",13.1132325643,978144.6
527,"(0, 0, 0, 2, 0, 1, 1, 1, 2)",12.9143463272,995446.233333
528,"(0, 0, 0, 2, 0, 1, 1, 2, 0)",13.3121188014,997892.633333
529,"(0, 0, 0, 2, 0, 1, 1, 2, 1)",12.7022010077,1007082.76667
530,"(0, 0, 0, 2, 0, 1, 1, 2, 2)",12.5033147706,1024384.4
531,"(0, 0, 0, 2, 0, 1, 2, 0, 0)",14.4789180589,979754.766667
532,"(0, 0, 0, 2, 0, 1, 2, 0, 1)",13.8690002652,988944.9
533,"(0, 0, 0, 2, 0, 1, 2, 0, 2)",13.6701140281,1006246.53333
534,"(0, 0, 0, 2, 0, 1, 2, 1, 0)",12.4502784407,970340.933333
535,"(0, 0, 0, 2, 0, 1, 2, 1, 1)",11.840360647,979531.066667
536,"(0, 0, 0, 2, 0, 1, 2, 1, 2)",11.64147441,996832.7
537,"(0, 0, 0, 2, 0, 1, 2, 2, 0)",12.0392468841,999279.1
538,"(0, 0, 0, 2, 0, 1, 2, 2, 1)",11.4293290904,1008469.23333
539,"(0, 0, 0, 2, 0, 1, 2, 2, 2)",11.2304428534,1025770.86667
540,"(0, 0, 0, 2, 0, 2, 0, 0, 0)",17.210289048,1017008.43333
541,"(0, 0, 0, 2, 0, 2, 0, 0, 1)",16.6003712543,1026198.56667
542,"(0, 0, 0, 2, 0, 2, 0, 0, 2)",16.4014850172,1043500.2
543,"(0, 0, 0, 2, 0, 2, 0, 1, 0)",15.1816494299,1007594.6
544,"(0, 0, 0, 2, 0, 2, 0, 1, 1)",14.5717316362,1016784.73333
545,"(0, 0, 0, 2, 0, 2, 0, 1, 2)",14.3728453991,1034086.36667
546,"(0, 0, 0, 2, 0, 2, 0, 2, 0)",14.7706178732,1036532.76667
547,"(0, 0, 0, 2, 0, 2, 0, 2, 1)",14.1607000796,1045722.9
548,"(0, 0, 0, 2, 0, 2, 0, 2, 2)",13.9618138425,1063024.53333
549,"(0, 0, 0, 2, 0, 2, 1, 0, 0)",15.7517899761,1002144.23333
550,"(0, 0, 0, 2, 0, 2, 1, 0, 1)",15.1418721824,1011334.36667
551,"(0, 0, 0, 2, 0, 2, 1, 0, 2)",14.9429859454,1028636.0
552,"(0, 0, 0, 2, 0, 2, 1, 1, 0)",13.723150358,992730.4
553,"(0, 0, 0, 2, 0, 2, 1, 1, 1)",13.1132325643,1001920.53333
554,"(0, 0, 0, 2, 0, 2, 1, 1, 2)",12.9143463272,1019222.16667
555,"(0, 0, 0, 2, 0, 2, 1, 2, 0)",13.3121188014,1021668.56667
556,"(0, 0, 0, 2, 0, 2, 1, 2, 1)",12.7022010077,1030858.7
557,"(0, 0, 0, 2, 0, 2, 1, 2, 2)",12.5033147706,1048160.33333
558,"(0, 0, 0, 2, 0, 2, 2, 0, 0)",14.4789180589,1003530.7
559,"(0, 0, 0, 2, 0, 2, 2, 0, 1)",13.8690002652,1012720.83333
560,"(0, 0, 0, 2, 0, 2, 2, 0, 2)",13.6701140281,1030022.46667
561,"(0, 0, 0, 2, 0, 2, 2, 1, 0)",12.4502784407,994116.866667
562,"(0, 0, 0, 2, 0, 2, 2, 1, 1)",11.840360647,1003307.0
563,"(0, 0, 0, 2, 0, 2, 2, 1, 2)",11.64147441,1020608.63333
564,"(0, 0, 0, 2, 0, 2, 2, 2, 0)",12.0392468841,1023055.03333
565,"(0, 0, 0, 2, 0, 2, 2, 2, 1)",11.4293290904,1032245.16667
566,"(0, 0, 0, 2, 0, 2, 2, 2, 2)",11.2304428534,1049546.8
567,"(0, 0, 0, 2, 1, 0, 0, 0, 0)",17.210289048,1138913.0
568,"(0, 0, 0, 2, 1, 0, 0, 0, 1)",16.6003712543,1148103.13333
569,"(0, 0, 0, 2, 1, 0, 0, 0, 2)",16.4014850172,1165404.76667
570,"(0, 0, 0, 2, 1, 0, 0, 1, 0)",15.1816494299,1129499.16667
571,"(0, 0, 0, 2, 1, 0, 0, 1, 1)",14.5717316362,1138689.3
572,"(0, 0, 0, 2, 1, 0, 0, 1, 2)",14.3728453991,1155990.93333
573,"(0, 0, 0, 2, 1, 0, 0, 2, 0)",14.7706178732,1158437.33333
574,"(0, 0, 0, 2, 1, 0, 0, 2, 1)",14.1607000796,1167627.46667
575,"(0, 0, 0, 2, 1, 0, 0, 2, 2)",13.9618138425,1184929.1
576,"(0, 0, 0, 2, 1, 0, 1, 0, 0)",15.7517899761,1124048.8
577,"(0, 0, 0, 2, 1, 0, 1, 0, 1)",15.1418721824,1133238.93333
578,"(0, 0, 0, 2, 1, 0, 1, 0, 2)",14.9429859454,1150540.56667
579,"(0, 0, 0, 2, 1, 0, 1, 1, 0)",13.723150358,1114634.96667
580,"(0, 0, 0, 2, 1, 0, 1, 1, 1)",13.1132325643,1123825.1
581,"(0, 0, 0, 2, 1, 0, 1, 1, 2)",12.9143463272,1141126.73333
582,"(0, 0, 0, 2, 1, 0, 1, 2, 0)",13.3121188014,1143573.13333
583,"(0, 0, 0, 2, 1, 0, 1, 2, 1)",12.7022010077,1152763.26667
584,"(0, 0, 0, 2, 1, 0, 1, 2, 2)",12.5033147706,1170064.9
585,"(0, 0, 0, 2, 1, 0, 2, 0, 0)",14.4789180589,1125435.26667
586,"(0, 0, 0, 2, 1, 0, 2, 0, 1)",13.8690002652,1134625.4
587,"(0, 0, 0, 2, 1, 0, 2, 0, 2)",13.6701140281,1151927.03333
588,"(0, 0, 0, 2, 1, 0, 2, 1, 0)",12.4502784407,1116021.43333
589,"(0, 0, 0, 2, 1, 0, 2, 1, 1)",11.840360647,1125211.56667
590,"(0, 0, 0, 2, 1, 0, 2, 1, 2)",11.64147441,1142513.2
591,"(0, 0, 0, 2, 1, 0, 2, 2, 0)",12.0392468841,1144959.6
592,"(0, 0, 0, 2, 1, 0, 2, 2, 1)",11.4293290904,1154149.73333
593,"(0, 0, 0, 2, 1, 0, 2, 2, 2)",11.2304428534,1171451.36667
594,"(0, 0, 0, 2, 1, 1, 0, 0, 0)",17.210289048,1162688.93333
595,"(0, 0, 0, 2, 1, 1, 0, 0, 1)",16.6003712543,1171879.06667
596,"(0, 0, 0, 2, 1, 1, 0, 0, 2)",16.4014850172,1189180.7
597,"(0, 0, 0, 2, 1, 1, 0, 1, 0)",15.1816494299,1153275.1
598,"(0, 0, 0, 2, 1, 1, 0, 1, 1)",14.5717316362,1162465.23333
599,"(0, 0, 0, 2, 1, 1, 0, 1, 2)",14.3728453991,1179766.86667
600,"(0, 0, 0, 2, 1, 1, 0, 2, 0)",14.7706178732,1182213.26667
601,"(0, 0, 0, 2, 1, 1, 0, 2, 1)",14.1607000796,1191403.4
602,"(0, 0, 0, 2, 1, 1, 0, 2, 2)",13.9618138425,1208705.03333
603,"(0, 0, 0, 2, 1, 1, 1, 0, 0)",15.7517899761,1147824.73333
604,"(0, 0, 0, 2, 1, 1, 1, 0, 1)",15.1418721824,1157014.86667
605,"(0, 0, 0, 2, 1, 1, 1, 0, 2)",14.9429859454,1174316.5
606,"(0, 0, 0, 2, 1, 1, 1, 1, 0)",13.723150358,1138410.9
607,"(0, 0, 0, 2, 1, 1, 1, 1, 1)",13.1132325643,1147601.03333
608,"(0, 0, 0, 2, 1, 1, 1, 1, 2)",12.9143463272,1164902.66667
609,"(0, 0, 0, 2, 1, 1, 1, 2, 0)",13.3121188014,1167349.06667
610,"(0, 0, 0, 2, 1, 1, 1, 2, 1)",12.7022010077,1176539.2
611,"(0, 0, 0, 2, 1, 1, 1, 2, 2)",12.5033147706,1193840.83333
612,"(0, 0, 0, 2, 1, 1, 2, 0, 0)",14.4789180589,1149211.2
613,"(0, 0, 0, 2, 1, 1, 2, 0, 1)",13.8690002652,1158401.33333
614,"(0, 0, 0, 2, 1, 1, 2, 0, 2)",13.6701140281,1175702.96667
615,"(0, 0, 0, 2, 1, 1, 2, 1, 0)",12.4502784407,1139797.36667
616,"(0, 0, 0, 2, 1, 1, 2, 1, 1)",11.840360647,1148987.5
617,"(0, 0, 0, 2, 1, 1, 2, 1, 2)",11.64147441,1166289.13333
618,"(0, 0, 0, 2, 1, 1, 2, 2, 0)",12.0392468841,1168735.53333
619,"(0, 0, 0, 2, 1, 1, 2, 2, 1)",11.4293290904,1177925.66667
620,"(0, 0, 0, 2, 1, 1, 2, 2, 2)",11.2304428534,1195227.3
621,"(0, 0, 0, 2, 1, 2, 0, 0, 0)",17.210289048,1186464.86667
622,"(0, 0, 0, 2, 1, 2, 0, 0, 1)",16.6003712543,1195655.0
623,"(0, 0, 0, 2, 1, 2, 0, 0, 2)",16.4014850172,1212956.63333
624,"(0, 0, 0, 2, 1, 2, 0, 1, 0)",15.1816494299,1177051.03333
625,"(0, 0, 0, 2, 1, 2, 0, 1, 1)",14.5717316362,1186241.16667
626,"(0, 0, 0, 2, 1, 2, 0, 1, 2)",14.3728453991,1203542.8
627,"(0, 0, 0, 2, 1, 2, 0, 2, 0)",14.7706178732,1205989.2
628,"(0, 0, 0, 2, 1, 2, 0, 2, 1)",14.1607000796,1215179.33333
629,"(0, 0, 0, 2, 1, 2, 0, 2, 2)",13.9618138425,1232480.96667
